case,event,completeTime
6865,a9,2013-07-15 07:01:35
6865,a5,2013-07-04 08:46:57
6865,a8,2013-05-22 09:09:27
6865,a6,2013-05-22 16:42:17
6865,a1,2013-05-28 00:23:26
6865,a6,2013-04-29 15:15:14
6865,a6,2013-06-24 14:00:07
6866,a2,2013-06-01 23:24:10
6866,a7,2013-07-08 08:45:11
6866,a4,2013-05-28 07:24:58
6866,a9,2013-05-30 23:26:50
6866,a2,2013-05-14 19:32:17
6866,a6,2013-05-07 23:54:45
6866,a4,2013-06-12 15:38:16
6866,a3,2013-05-02 07:55:07
6866,a8,2013-06-02 13:05:14
6866,a2,2013-07-13 16:27:47
6867,a1,2013-06-20 01:41:59
6867,a5,2013-07-10 23:31:49
6867,a7,2013-05-22 17:28:39
6867,a1,2013-05-30 09:15:24
6867,a1,2013-07-09 07:05:49
6867,a7,2013-04-25 00:24:45
6867,a8,2013-05-25 19:23:20
6867,a4,2013-05-13 02:56:12
6867,a3,2013-05-09 05:08:01
6867,a7,2013-05-24 15:46:42
6868,a5,2013-07-02 19:14:35
6868,a2,2013-06-25 21:10:53
6868,a8,2013-05-09 14:30:07
6868,a2,2013-06-24 01:28:57
6868,a4,2013-05-26 19:42:46
6868,a5,2013-06-30 01:06:06
6868,a3,2013-07-02 03:04:54
6868,a8,2013-05-28 21:36:26
6868,a1,2013-04-29 09:50:45
6868,a9,2013-04-21 06:34:37
6869,a6,2013-06-09 19:02:28
6869,a6,2013-06-23 09:19:15
6869,a7,2013-06-26 03:27:28
6869,a9,2013-07-05 02:39:58
6869,a9,2013-06-25 05:30:40
6869,a6,2013-04-16 22:25:11
6869,a9,2013-06-12 12:26:08
6869,a5,2013-05-08 20:05:41
6869,a1,2013-06-02 03:11:02
6869,a8,2013-05-04 18:48:33
6870,a7,2013-06-14 12:30:47
6870,a2,2013-04-28 06:46:52
6870,a7,2013-05-01 19:31:35
6870,a3,2013-07-16 11:00:47
6870,a3,2013-05-06 23:27:12
6870,a2,2013-06-22 14:54:36
6870,a8,2013-07-12 21:40:00
6870,a8,2013-05-14 16:02:00
6870,a3,2013-05-20 19:31:44
6870,a7,2013-05-20 19:53:26
6871,a5,2013-05-29 02:15:14
6871,a1,2013-06-03 23:33:22
6871,a3,2013-05-18 15:45:30
6871,a7,2013-06-17 18:55:30
6871,a1,2013-05-29 19:51:07
6871,a8,2013-05-05 02:54:24
6871,a8,2013-06-05 10:54:09
6871,a5,2013-06-19 22:55:50
6871,a7,2013-05-23 01:09:04
6871,a2,2013-04-29 20:21:36
6872,a8,2013-07-01 14:40:48
6872,a3,2013-04-28 18:55:41
6872,a9,2013-05-28 04:10:08
6872,a4,2013-05-06 07:02:53
6872,a3,2013-06-06 03:03:39
6872,a8,2013-07-13 11:45:54
6872,a6,2013-06-17 02:54:01
6872,a3,2013-06-29 19:07:04
6872,a3,2013-06-01 11:48:55
6872,a6,2013-05-05 02:36:24
6873,a6,2013-07-01 13:39:29
6873,a2,2013-06-07 23:22:36
6873,a6,2013-05-12 02:42:42
6873,a7,2013-05-06 16:06:39
6873,a6,2013-06-23 00:04:07
6873,a2,2013-07-15 05:18:30
6873,a6,2013-05-24 05:55:01
6873,a2,2013-05-13 00:28:26
6873,a3,2013-06-07 12:02:16
6873,a6,2013-04-20 01:42:49
6874,a7,2013-05-20 03:09:16
6874,a8,2013-06-02 10:00:43
6874,a8,2013-07-12 17:31:52
6874,a4,2013-05-01 10:49:47
6874,a7,2013-05-02 16:23:20
6874,a5,2013-06-21 09:35:49
6874,a8,2013-05-13 15:54:35
6874,a8,2013-05-23 00:58:01
6874,a8,2013-07-02 14:44:56
6874,a3,2013-04-20 01:46:20
6875,a6,2013-07-15 22:39:28
6875,a3,2013-07-12 22:56:10
6875,a7,2013-06-12 06:35:43
6875,a7,2013-05-29 20:20:40
6875,a9,2013-07-02 00:30:53
6875,a5,2013-04-28 11:28:35
6875,a2,2013-05-12 05:44:05
6875,a7,2013-06-22 12:40:37
6875,a8,2013-06-02 15:46:41
6875,a7,2013-04-27 09:31:45
6876,a9,2013-06-03 18:14:32
6876,a6,2013-06-19 12:37:38
6876,a7,2013-07-07 08:15:37
6876,a1,2013-05-16 06:03:05
6876,a5,2013-04-26 12:08:41
6876,a4,2013-05-04 12:41:35
6876,a7,2013-06-30 08:26:06
6876,a8,2013-04-23 01:34:53
6876,a5,2013-07-17 03:23:14
6876,a2,2013-05-18 14:29:29
6877,a8,2013-06-22 10:36:52
6877,a9,2013-05-05 12:12:37
6877,a2,2013-04-28 17:22:35
6877,a8,2013-04-26 09:10:06
6877,a6,2013-05-27 04:07:22
6877,a6,2013-05-04 09:00:39
6877,a8,2013-06-26 10:28:53
6877,a5,2013-06-11 05:34:47
6877,a5,2013-05-14 00:10:51
6877,a3,2013-04-26 16:03:23
6878,a6,2013-05-26 04:55:39
6878,a2,2013-05-06 13:41:45
6878,a6,2013-06-28 00:18:15
6878,a6,2013-06-20 11:26:04
6878,a2,2013-05-06 03:17:06
6878,a1,2013-06-15 12:19:37
6878,a5,2013-04-18 03:47:49
6878,a3,2013-06-01 09:26:57
6878,a4,2013-06-13 09:21:08
6878,a6,2013-04-24 06:54:40
6879,a8,2013-05-24 14:51:56
6879,a2,2013-05-22 20:52:48
6879,a7,2013-05-16 13:07:07
6879,a8,2013-06-19 16:54:27
6879,a1,2013-04-23 21:40:50
6879,a7,2013-04-28 08:40:29
6879,a3,2013-06-28 00:26:52
6879,a1,2013-06-13 03:22:53
6879,a8,2013-04-30 13:06:57
6879,a1,2013-06-28 04:56:20
6880,a5,2013-05-28 18:02:54
6880,a1,2013-07-05 11:21:49
6880,a1,2013-07-10 13:03:53
6880,a6,2013-06-24 13:46:19
6880,a4,2013-07-04 03:54:58
6880,a6,2013-06-04 08:21:13
6880,a2,2013-07-12 01:24:24
6880,a5,2013-04-20 04:54:12
6880,a6,2013-04-17 00:00:57
6880,a9,2013-04-21 00:40:17
6881,a5,2013-06-07 03:46:45
6881,a9,2013-06-07 06:40:45
6881,a9,2013-07-12 10:00:11
6881,a1,2013-07-12 05:42:41
6881,a1,2013-06-08 00:21:25
6881,a7,2013-04-18 05:13:32
6881,a8,2013-04-22 07:00:53
6881,a6,2013-06-28 09:24:59
6881,a8,2013-06-08 13:16:24
6881,a3,2013-05-08 06:37:40
6882,a7,2013-06-08 20:10:49
6882,a1,2013-05-26 11:56:52
6882,a7,2013-06-30 02:29:20
6882,a3,2013-05-30 03:59:00
6882,a6,2013-06-27 05:46:05
6882,a9,2013-06-21 20:42:27
6882,a8,2013-06-13 07:32:07
6882,a2,2013-07-03 12:11:24
6882,a6,2013-04-22 16:18:28
6882,a8,2013-04-29 13:23:39
6883,a9,2013-07-14 20:31:31
6883,a7,2013-06-14 00:40:50
6883,a4,2013-06-10 03:58:59
6883,a7,2013-05-02 15:12:56
6883,a1,2013-05-01 07:36:21
6883,a8,2013-06-28 17:21:43
6883,a3,2013-07-15 17:39:35
6883,a1,2013-05-27 05:04:34
6883,a1,2013-06-25 16:46:44
6883,a1,2013-07-02 03:19:53
6884,a8,2013-06-13 10:53:53
6884,a6,2013-05-08 08:03:38
6884,a1,2013-05-25 18:52:00
6884,a9,2013-06-09 11:13:07
6884,a9,2013-05-19 15:48:51
6884,a5,2013-05-21 11:36:22
6884,a8,2013-06-21 09:08:04
6884,a3,2013-05-19 12:17:25
6884,a2,2013-04-21 12:49:49
6884,a7,2013-06-03 22:35:09
6885,a4,2013-05-27 20:18:21
6885,a4,2013-07-12 17:41:02
6885,a4,2013-06-18 05:35:40
6885,a6,2013-04-17 04:25:35
6885,a1,2013-05-18 20:43:25
6885,a4,2013-07-02 08:46:20
6885,a2,2013-05-19 15:52:50
6885,a2,2013-06-11 17:58:38
6885,a1,2013-06-15 18:52:46
6885,a5,2013-06-28 11:21:49
6886,a5,2013-05-25 02:56:41
6886,a4,2013-04-17 06:41:24
6886,a3,2013-04-18 23:23:05
6886,a7,2013-05-03 10:23:54
6886,a8,2013-05-10 09:40:20
6886,a2,2013-07-15 14:13:21
6886,a2,2013-05-03 04:57:44
6886,a4,2013-05-02 16:53:58
6886,a5,2013-07-10 02:19:53
6886,a5,2013-07-16 12:03:57
6887,a2,2013-05-31 18:15:19
6887,a8,2013-06-29 02:37:07
6887,a2,2013-05-20 12:04:16
6887,a2,2013-07-04 04:35:10
6887,a3,2013-05-13 06:36:19
6887,a7,2013-05-20 01:23:06
6887,a6,2013-05-01 23:59:39
6887,a4,2013-05-23 01:56:44
6887,a9,2013-05-15 08:41:29
6887,a4,2013-04-28 12:14:57
6888,a6,2013-04-16 17:48:00
6888,a8,2013-07-13 01:01:01
6888,a3,2013-07-01 15:00:52
6888,a8,2013-05-20 06:50:45
6888,a7,2013-04-19 16:53:50
6888,a3,2013-07-04 22:29:35
6888,a3,2013-05-07 08:16:47
6888,a6,2013-04-29 10:33:36
6888,a7,2013-06-13 06:19:16
6888,a6,2013-05-19 20:10:05
6889,a5,2013-05-25 12:11:21
6889,a3,2013-05-14 06:36:55
6889,a4,2013-05-06 12:36:36
6889,a2,2013-07-03 00:36:01
6889,a2,2013-05-26 09:08:53
6889,a8,2013-06-01 03:32:59
6889,a4,2013-06-16 13:54:01
6889,a5,2013-06-01 22:18:29
6889,a1,2013-04-21 05:31:03
6889,a6,2013-06-15 02:00:26
6890,a5,2013-06-21 04:55:52
6890,a3,2013-07-10 17:17:41
6890,a3,2013-04-19 16:51:35
6890,a1,2013-05-27 04:04:13
6890,a9,2013-06-12 21:12:25
6890,a2,2013-05-08 01:12:18
6890,a2,2013-06-09 08:58:11
6890,a5,2013-05-15 17:27:41
6890,a7,2013-05-29 06:26:23
6890,a9,2013-05-30 05:18:43
6891,a3,2013-04-18 13:30:03
6891,a9,2013-06-06 20:32:55
6891,a3,2013-06-18 22:55:06
6891,a9,2013-04-24 11:38:11
6891,a8,2013-06-18 00:49:54
6891,a3,2013-05-24 03:26:47
6891,a5,2013-06-12 08:01:55
6891,a6,2013-06-12 04:28:33
6891,a3,2013-06-20 20:16:50
6891,a5,2013-05-26 09:16:20
6892,a2,2013-05-15 11:45:44
6892,a5,2013-06-09 16:05:55
6892,a4,2013-07-10 12:55:26
6892,a2,2013-05-28 14:32:32
6892,a5,2013-05-27 19:22:55
6892,a5,2013-06-21 05:38:50
6892,a3,2013-05-09 06:40:42
6892,a8,2013-05-31 20:40:56
6892,a9,2013-05-26 01:48:54
6892,a5,2013-04-27 06:42:15
6893,a6,2013-04-20 20:05:46
6893,a3,2013-04-16 19:20:15
6893,a8,2013-07-06 16:24:33
6893,a6,2013-07-13 18:06:05
6893,a8,2013-07-03 06:57:13
6893,a8,2013-07-16 02:08:21
6893,a2,2013-06-06 22:00:44
6893,a9,2013-04-25 17:51:21
6893,a6,2013-05-17 02:18:43
6893,a5,2013-07-15 20:16:10
6894,a5,2013-07-13 18:22:22
6894,a7,2013-06-12 07:39:58
6894,a3,2013-06-02 03:04:10
6894,a2,2013-05-03 01:56:34
6894,a4,2013-05-31 09:07:10
6894,a2,2013-06-27 15:53:05
6894,a4,2013-04-25 16:11:21
6894,a2,2013-04-20 13:28:27
6894,a4,2013-06-11 00:42:02
6894,a3,2013-05-06 16:03:13
6895,a1,2013-05-06 04:12:21
6895,a7,2013-06-06 15:08:30
6895,a9,2013-05-23 10:37:46
6895,a2,2013-05-03 23:54:27
6895,a7,2013-04-28 14:33:52
6895,a1,2013-06-21 05:18:11
6895,a8,2013-06-19 00:52:28
6895,a8,2013-07-16 14:18:49
6895,a3,2013-07-15 02:40:36
6895,a5,2013-06-26 07:27:56
6896,a2,2013-06-11 00:19:03
6896,a3,2013-06-11 22:57:43
6896,a4,2013-07-07 04:23:57
6896,a9,2013-07-09 08:41:29
6896,a8,2013-05-10 00:59:36
6896,a3,2013-06-20 16:34:28
6896,a2,2013-04-26 21:37:13
6896,a2,2013-05-30 09:05:17
6896,a1,2013-07-06 01:59:22
6896,a4,2013-05-17 16:39:00
6897,a7,2013-06-20 22:51:13
6897,a4,2013-06-29 04:17:44
6897,a9,2013-06-11 14:21:24
6897,a2,2013-05-30 11:43:20
6897,a9,2013-06-12 20:42:57
6897,a9,2013-06-23 02:28:42
6897,a2,2013-06-09 14:19:47
6897,a5,2013-06-17 03:55:51
6897,a9,2013-05-13 07:45:32
6897,a5,2013-05-13 21:51:54
6898,a1,2013-04-19 11:20:22
6898,a2,2013-04-30 13:42:28
6898,a4,2013-05-03 12:16:18
6898,a3,2013-04-24 00:25:27
6898,a2,2013-06-28 15:18:28
6898,a3,2013-06-25 03:43:25
6898,a5,2013-05-02 18:27:07
6898,a5,2013-04-28 14:22:22
6898,a8,2013-05-04 05:40:04
6898,a2,2013-05-04 09:19:16
6899,a1,2013-06-24 13:17:42
6899,a2,2013-05-24 14:38:11
6899,a1,2013-04-27 20:58:04
6899,a1,2013-04-28 15:39:46
6899,a8,2013-04-28 20:32:21
6899,a1,2013-06-25 18:16:14
6899,a2,2013-04-19 00:47:49
6899,a8,2013-05-10 17:29:05
6899,a9,2013-07-07 12:46:22
6899,a5,2013-06-29 12:25:22
6900,a8,2013-06-14 14:27:12
6900,a6,2013-04-17 01:42:45
6900,a8,2013-07-08 12:18:18
6900,a2,2013-07-03 19:22:22
6900,a7,2013-05-07 01:11:44
6900,a8,2013-06-17 20:29:51
6900,a6,2013-04-16 20:44:58
6900,a4,2013-07-05 06:41:31
6900,a9,2013-07-11 11:06:32
6900,a1,2013-07-08 18:55:09
6901,a7,2013-04-29 08:44:04
6901,a3,2013-06-14 16:12:03
6901,a2,2013-05-04 16:36:53
6901,a4,2013-06-30 08:01:40
6901,a2,2013-07-11 07:26:30
6901,a5,2013-06-21 20:18:46
6901,a5,2013-06-03 05:31:53
6901,a8,2013-04-24 23:17:35
6901,a7,2013-05-10 20:48:16
6901,a2,2013-06-25 00:33:50
6902,a3,2013-06-08 08:51:13
6902,a8,2013-04-23 12:06:17
6902,a2,2013-07-01 01:07:31
6902,a4,2013-06-20 08:46:33
6902,a6,2013-07-12 18:59:54
6902,a1,2013-06-03 04:56:30
6902,a3,2013-05-04 20:15:31
6902,a3,2013-06-01 10:28:02
6902,a1,2013-06-17 15:12:12
6902,a9,2013-05-22 21:00:53
6903,a1,2013-06-22 18:05:11
6903,a8,2013-05-30 02:50:30
6903,a4,2013-05-22 06:17:07
6903,a1,2013-05-04 12:46:38
6903,a8,2013-06-05 13:57:50
6903,a6,2013-06-14 16:30:06
6903,a3,2013-05-19 10:41:40
6903,a7,2013-07-12 18:19:57
6903,a5,2013-06-23 03:06:39
6903,a2,2013-06-27 07:24:15
6904,a6,2013-06-10 09:02:53
6904,a7,2013-06-13 12:05:16
6904,a5,2013-07-15 10:09:39
6904,a5,2013-05-09 02:06:56
6904,a4,2013-05-14 08:19:25
6904,a2,2013-05-15 23:05:34
6904,a6,2013-06-23 13:12:01
6904,a8,2013-05-09 03:28:23
6904,a6,2013-06-03 12:39:30
6904,a1,2013-07-04 15:25:44
6905,a7,2013-05-05 22:05:16
6905,a1,2013-05-24 06:27:00
6905,a8,2013-05-17 19:36:22
6905,a4,2013-06-27 12:21:53
6905,a8,2013-07-07 05:27:11
6905,a5,2013-07-08 23:46:35
6905,a9,2013-05-11 23:22:32
6905,a7,2013-07-03 12:55:47
6905,a2,2013-07-02 19:56:30
6905,a8,2013-05-13 02:41:36
6906,a7,2013-05-09 17:50:36
6906,a6,2013-05-08 04:38:05
6906,a6,2013-04-19 06:33:06
6906,a6,2013-06-29 01:08:53
6906,a5,2013-05-25 10:40:33
6906,a5,2013-05-22 00:44:11
6906,a1,2013-05-25 15:45:57
6906,a8,2013-06-28 07:19:45
6906,a1,2013-05-23 01:22:05
6906,a7,2013-04-20 10:35:07
6907,a8,2013-06-20 22:53:25
6907,a7,2013-04-16 19:12:22
6907,a8,2013-07-11 17:15:24
6907,a3,2013-04-24 21:49:21
6907,a1,2013-06-18 14:24:24
6907,a6,2013-06-13 10:23:18
6907,a6,2013-06-15 12:38:22
6907,a1,2013-05-18 12:01:14
6907,a2,2013-07-04 01:04:57
6907,a3,2013-05-21 11:27:07
6908,a3,2013-06-17 20:46:39
6908,a9,2013-04-28 11:46:37
6908,a2,2013-05-30 23:46:41
6908,a9,2013-06-08 01:35:20
6908,a2,2013-05-25 08:38:49
6908,a2,2013-04-25 01:00:16
6908,a2,2013-06-08 06:19:59
6908,a3,2013-07-14 08:20:17
6908,a1,2013-05-05 13:13:29
6908,a9,2013-05-15 02:36:16
6909,a4,2013-06-02 00:33:58
6909,a1,2013-07-10 15:07:25
6909,a1,2013-06-30 17:21:35
6909,a7,2013-05-24 16:47:31
6909,a1,2013-05-28 12:08:01
6909,a5,2013-07-04 13:21:25
6909,a4,2013-07-02 13:32:00
6909,a4,2013-06-06 20:39:45
6909,a7,2013-04-22 13:11:18
6909,a5,2013-06-14 02:48:42
6910,a9,2013-04-17 04:47:40
6910,a7,2013-04-21 07:41:31
6910,a4,2013-06-24 07:07:36
6910,a3,2013-06-21 04:06:54
6910,a2,2013-05-01 02:26:40
6910,a4,2013-04-23 05:27:24
6910,a8,2013-06-15 00:46:21
6910,a6,2013-07-10 01:21:31
6910,a8,2013-05-17 15:42:10
6910,a4,2013-04-30 06:50:44
6911,a3,2013-04-28 13:43:29
6911,a6,2013-05-02 12:46:23
6911,a9,2013-06-04 09:50:44
6911,a8,2013-05-03 10:41:23
6911,a8,2013-05-07 18:41:22
6911,a4,2013-05-18 13:28:10
6911,a9,2013-05-17 02:43:05
6911,a6,2013-05-02 20:33:28
6911,a7,2013-04-20 07:49:39
6911,a3,2013-05-14 18:11:26
6912,a5,2013-05-19 06:41:18
6912,a9,2013-06-10 06:08:55
6912,a3,2013-04-27 12:40:38
6912,a6,2013-04-29 23:16:20
6912,a2,2013-05-26 16:36:51
6912,a2,2013-04-30 10:42:27
6912,a9,2013-07-09 12:08:00
6912,a6,2013-04-26 22:36:49
6912,a4,2013-05-27 19:55:32
6912,a3,2013-05-14 06:28:57
6913,a2,2013-05-14 07:49:48
6913,a4,2013-05-14 07:29:38
6913,a4,2013-06-30 02:01:54
6913,a8,2013-04-25 22:54:32
6913,a4,2013-05-24 16:19:07
6913,a6,2013-06-02 14:25:49
6913,a4,2013-05-14 15:30:20
6913,a2,2013-05-19 13:48:09
6913,a7,2013-04-29 11:58:53
6913,a6,2013-04-22 17:22:43
6914,a7,2013-06-02 17:57:45
6914,a9,2013-07-06 17:30:46
6914,a9,2013-07-01 08:25:16
6914,a6,2013-04-30 21:26:37
6914,a3,2013-05-30 19:20:05
6914,a9,2013-07-16 17:01:52
6914,a7,2013-07-13 10:52:11
6914,a6,2013-04-23 19:28:20
6914,a9,2013-05-29 22:19:42
6914,a5,2013-06-18 01:07:49
6915,a6,2013-05-21 02:47:36
6915,a3,2013-05-31 15:25:57
6915,a2,2013-06-20 21:27:25
6915,a8,2013-05-14 18:11:45
6915,a6,2013-05-17 18:35:46
6915,a2,2013-06-02 19:43:05
6915,a2,2013-05-17 00:52:28
6915,a6,2013-06-10 21:38:41
6915,a8,2013-06-21 06:29:59
6915,a4,2013-05-06 19:33:52
6916,a1,2013-06-09 10:51:59
6916,a1,2013-06-12 15:06:45
6916,a9,2013-05-04 03:49:13
6916,a2,2013-07-12 19:57:19
6916,a6,2013-05-01 01:45:59
6916,a5,2013-06-05 13:23:34
6916,a8,2013-07-09 00:18:17
6916,a1,2013-05-21 19:48:50
6916,a6,2013-06-05 23:18:11
6916,a7,2013-05-13 23:39:10
6917,a1,2013-04-16 22:08:38
6917,a6,2013-05-19 07:56:15
6917,a1,2013-07-03 14:25:16
6917,a9,2013-07-12 07:58:24
6917,a6,2013-06-29 17:19:35
6917,a8,2013-06-10 18:44:13
6917,a1,2013-04-19 15:00:38
6917,a7,2013-04-23 07:50:40
6917,a7,2013-07-06 04:35:25
6917,a7,2013-04-20 19:13:13
6918,a9,2013-06-15 00:33:02
6918,a4,2013-06-04 09:29:02
6918,a4,2013-07-15 11:57:15
6918,a2,2013-06-10 19:52:15
6918,a6,2013-05-09 06:40:45
6918,a3,2013-04-24 04:30:50
6918,a4,2013-06-14 10:50:58
6918,a3,2013-06-02 13:36:04
6918,a6,2013-06-25 08:03:39
6918,a2,2013-04-29 17:03:36
6919,a4,2013-06-29 21:48:41
6919,a6,2013-06-12 15:21:48
6919,a9,2013-07-05 02:34:07
6919,a4,2013-05-31 02:06:31
6919,a3,2013-04-16 13:32:50
6919,a6,2013-04-18 04:23:32
6919,a1,2013-06-26 01:03:14
6919,a3,2013-06-03 02:25:25
6919,a5,2013-06-14 13:29:26
6919,a1,2013-06-27 21:59:55
6920,a3,2013-06-13 15:54:16
6920,a4,2013-04-27 04:15:06
6920,a5,2013-07-16 13:06:32
6920,a1,2013-06-18 23:16:32
6920,a3,2013-05-02 10:01:25
6920,a2,2013-07-04 10:52:55
6920,a5,2013-06-04 06:51:12
6920,a7,2013-07-13 13:00:28
6920,a5,2013-06-06 13:12:56
6920,a7,2013-04-29 00:36:36
6921,a2,2013-06-05 21:24:51
6921,a9,2013-04-26 12:07:39
6921,a5,2013-07-05 22:29:32
6921,a7,2013-05-15 20:11:49
6921,a7,2013-04-29 17:52:27
6921,a5,2013-05-28 00:11:08
6921,a1,2013-05-14 02:23:37
6921,a7,2013-07-01 12:49:24
6921,a5,2013-05-24 19:54:27
6921,a7,2013-05-10 18:08:33
6922,a8,2013-06-12 00:20:04
6922,a8,2013-05-11 22:46:41
6922,a8,2013-06-12 10:45:57
6922,a1,2013-06-11 04:33:31
6922,a9,2013-05-26 16:00:44
6922,a3,2013-06-13 05:09:30
6922,a8,2013-05-18 15:10:17
6922,a6,2013-07-11 05:02:16
6922,a1,2013-07-11 16:59:44
6922,a9,2013-07-08 10:39:36
6923,a4,2013-05-23 01:08:41
6923,a1,2013-07-10 20:40:48
6923,a1,2013-06-14 11:47:00
6923,a2,2013-06-27 05:18:21
6923,a6,2013-06-24 11:46:27
6923,a1,2013-05-21 17:01:10
6923,a8,2013-06-25 23:08:26
6923,a9,2013-07-12 17:47:02
6923,a6,2013-07-03 08:16:44
6923,a4,2013-05-06 03:00:36
6924,a5,2013-06-08 10:23:01
6924,a3,2013-05-24 10:42:21
6924,a1,2013-05-25 03:57:26
6924,a9,2013-05-20 20:44:07
6924,a4,2013-07-07 12:10:33
6924,a6,2013-05-05 22:48:31
6924,a3,2013-04-23 04:14:52
6924,a8,2013-07-10 12:27:08
6924,a2,2013-05-13 21:57:29
6924,a5,2013-06-13 09:27:38
6925,a9,2013-05-01 11:03:14
6925,a8,2013-06-09 23:01:12
6925,a3,2013-06-17 20:41:30
6925,a1,2013-06-27 11:13:47
6925,a6,2013-05-13 03:11:55
6925,a6,2013-05-11 22:34:28
6925,a6,2013-06-01 08:46:35
6925,a1,2013-06-13 06:27:05
6925,a7,2013-07-04 02:26:37
6925,a9,2013-07-10 18:24:50
6926,a3,2013-05-09 12:25:51
6926,a1,2013-04-19 19:12:51
6926,a3,2013-06-19 08:05:35
6926,a4,2013-06-29 14:04:33
6926,a8,2013-05-26 07:20:38
6926,a6,2013-04-26 08:19:49
6926,a5,2013-06-06 16:15:34
6926,a3,2013-06-03 11:29:29
6926,a6,2013-05-13 06:44:08
6926,a4,2013-07-04 15:00:12
6927,a6,2013-07-03 23:26:45
6927,a1,2013-06-21 10:03:37
6927,a9,2013-05-22 20:58:44
6927,a5,2013-07-15 13:42:17
6927,a6,2013-07-06 11:07:01
6927,a8,2013-05-12 14:44:32
6927,a4,2013-05-20 18:29:44
6927,a2,2013-05-20 07:56:25
6927,a4,2013-06-29 22:46:14
6927,a9,2013-05-26 23:52:30
6928,a6,2013-07-15 21:01:45
6928,a3,2013-05-10 18:15:53
6928,a4,2013-06-29 01:38:54
6928,a3,2013-06-25 15:05:42
6928,a3,2013-05-20 03:31:56
6928,a2,2013-05-05 23:56:57
6928,a9,2013-05-09 15:41:40
6928,a5,2013-06-08 06:32:56
6928,a6,2013-04-27 18:43:26
6928,a9,2013-05-15 21:28:48
6929,a6,2013-07-01 08:20:53
6929,a3,2013-05-01 10:20:30
6929,a2,2013-05-28 05:28:05
6929,a9,2013-07-14 08:23:24
6929,a4,2013-06-20 06:08:01
6929,a5,2013-04-19 07:45:34
6929,a2,2013-05-28 07:34:48
6929,a3,2013-06-29 21:25:23
6929,a5,2013-05-21 15:30:16
6929,a6,2013-05-22 12:20:58
6930,a4,2013-05-18 01:55:14
6930,a9,2013-07-15 05:05:24
6930,a4,2013-05-13 18:31:09
6930,a4,2013-04-28 09:43:49
6930,a5,2013-06-27 17:57:37
6930,a4,2013-04-19 14:48:40
6930,a1,2013-05-19 02:44:35
6930,a7,2013-05-14 07:58:17
6930,a5,2013-05-09 09:22:16
6930,a7,2013-05-18 12:08:35
6931,a2,2013-05-31 05:01:04
6931,a1,2013-05-07 03:56:20
6931,a4,2013-07-08 10:52:47
6931,a5,2013-06-03 18:03:07
6931,a7,2013-07-09 23:17:30
6931,a1,2013-05-22 12:54:14
6931,a8,2013-06-25 15:42:23
6931,a5,2013-06-23 13:03:56
6931,a9,2013-05-05 23:34:35
6931,a1,2013-04-22 08:48:51
6932,a2,2013-04-16 10:24:12
6932,a6,2013-06-24 05:40:39
6932,a1,2013-05-25 12:36:49
6932,a3,2013-06-20 19:05:47
6932,a5,2013-06-01 21:45:26
6932,a4,2013-04-22 02:29:13
6932,a3,2013-04-22 01:52:07
6932,a7,2013-05-06 19:25:29
6932,a7,2013-06-19 00:13:11
6932,a2,2013-06-05 22:03:41
6933,a5,2013-04-21 02:50:03
6933,a3,2013-06-02 06:40:23
6933,a6,2013-05-08 18:49:24
6933,a3,2013-07-06 16:41:15
6933,a2,2013-06-22 18:22:53
6933,a9,2013-04-23 22:36:06
6933,a9,2013-06-22 10:27:47
6933,a5,2013-05-03 01:31:34
6933,a3,2013-05-22 05:25:44
6933,a7,2013-06-19 20:15:16
6934,a9,2013-04-25 22:54:08
6934,a2,2013-04-18 00:33:51
6934,a9,2013-04-26 23:24:43
6934,a8,2013-07-03 11:01:22
6934,a4,2013-05-25 00:13:58
6934,a1,2013-07-09 20:22:50
6934,a8,2013-05-11 13:28:40
6934,a6,2013-06-02 22:30:43
6934,a5,2013-06-15 08:10:17
6934,a8,2013-05-29 23:51:04
6935,a4,2013-06-03 07:30:35
6935,a7,2013-05-29 23:25:09
6935,a5,2013-06-18 08:09:53
6935,a1,2013-07-08 19:24:07
6935,a4,2013-06-05 18:44:44
6935,a6,2013-06-24 20:36:53
6935,a4,2013-06-13 05:27:22
6935,a3,2013-05-04 14:35:15
6935,a4,2013-05-25 17:09:37
6935,a1,2013-05-17 09:34:06
6936,a3,2013-05-12 00:22:22
6936,a4,2013-05-24 19:40:48
6936,a9,2013-06-14 14:41:06
6936,a4,2013-05-09 02:31:16
6936,a9,2013-05-22 04:56:00
6936,a2,2013-06-06 03:52:29
6936,a6,2013-07-16 21:28:32
6936,a7,2013-06-22 12:06:58
6936,a9,2013-07-17 07:07:43
6936,a5,2013-04-16 18:13:09
6937,a6,2013-04-24 12:27:10
6937,a9,2013-06-28 01:06:46
6937,a4,2013-05-26 03:03:02
6937,a8,2013-07-06 21:22:30
6937,a8,2013-05-22 18:55:09
6937,a2,2013-05-24 01:01:02
6937,a3,2013-05-04 15:53:59
6937,a6,2013-04-25 01:15:18
6937,a4,2013-06-30 01:19:41
6937,a9,2013-06-10 22:58:06
6938,a2,2013-06-29 03:36:17
6938,a8,2013-06-04 11:39:48
6938,a6,2013-05-24 02:40:38
6938,a2,2013-05-08 19:07:56
6938,a9,2013-06-12 16:23:23
6938,a2,2013-05-23 14:45:43
6938,a4,2013-07-15 04:00:46
6938,a4,2013-05-21 10:06:38
6938,a5,2013-07-05 11:04:10
